index,bitstring,frequency,objective,is_feasible,assign_0,assign_1,assign_2,assign_3,capacity_0,capacity_1
2855,110001101101,8e-05,22.0,False,True,False,True,False,True,True
2856,110100000000,8e-05,14.0,False,True,True,False,True,True,True
2857,001001000010,8e-05,10.0,False,False,True,True,False,True,True
2858,011110010000,8e-05,31.0,False,True,True,True,False,True,True
2859,001000101000,8e-05,15.0,False,False,False,False,False,True,True
2860,000000111100,8e-05,16.0,False,False,False,True,True,True,True
2861,110010011010,8e-05,25.0,False,False,True,False,True,True,True
2862,111101111110,8e-05,40.0,False,True,False,False,False,False,True
2863,000100001001,8e-05,3.0,False,False,False,False,True,True,True
2864,000001111001,8e-05,19.0,False,False,True,True,True,True,True
2865,111110001001,8e-05,27.0,False,False,True,True,True,False,True
2866,000010100100,8e-05,14.0,False,True,False,True,False,True,True
2867,010011110110,8e-05,32.0,False,True,False,True,True,True,False
2868,111011011010,8e-05,35.0,False,False,False,True,True,True,True
2869,111010101100,8e-05,32.0,False,False,True,False,False,True,True
2870,111101010010,8e-05,32.0,False,True,False,True,False,False,True
2871,100011011110,8e-05,21.0,False,False,True,False,True,True,True
2872,001001010001,8e-05,18.0,False,False,True,True,True,True,True
2873,001010110001,8e-05,29.0,False,True,False,False,True,True,True
2874,000111001101,8e-05,12.0,False,True,True,False,True,True,True
2875,110001011000,8e-05,22.0,False,True,False,False,True,True,True
2876,011010110001,8e-05,36.0,False,True,True,False,True,True,True
2877,101011010001,8e-05,28.0,False,False,True,True,True,True,True
2878,110001001111,8e-05,14.0,False,True,False,False,False,True,True
2879,111001000110,8e-05,21.0,False,True,False,True,False,True,True
2880,111110110110,8e-05,43.0,False,False,True,False,False,False,True
2881,010000000011,8e-05,7.0,False,False,True,False,False,True,True
2882,001001000111,8e-05,10.0,False,False,True,True,False,True,True
2883,011001111101,8e-05,33.0,False,False,False,False,True,True,True
2884,010001111110,8e-05,26.0,False,False,False,True,True,True,True
2885,110011111110,8e-05,36.0,False,False,False,True,True,True,False
2886,101010111111,8e-05,33.0,False,False,False,False,True,True,True
2887,100001111001,8e-05,23.0,True,True,True,True,True,True,True
2888,010000010000,8e-05,15.0,False,False,True,False,True,True,True
2889,110001101100,8e-05,22.0,False,True,False,True,False,True,True
2890,000001101000,8e-05,11.0,False,False,True,True,False,True,True
2891,111110010011,8e-05,35.0,False,False,True,True,False,False,True
2892,001110001011,8e-05,16.0,False,True,False,True,True,True,True
2893,101111001101,8e-05,23.0,False,False,True,True,True,True,True
2894,011101110100,8e-05,36.0,False,False,False,False,False,True,True
2895,110010000101,8e-05,17.0,False,False,True,False,False,True,True
2896,001000101001,8e-05,15.0,False,False,False,False,False,True,True
2897,101111101001,8e-05,31.0,False,False,True,False,True,True,True
2898,001010110101,8e-05,29.0,False,True,False,False,True,True,True
2899,011011011110,8e-05,31.0,False,True,False,True,True,True,True
2900,000100011101,8e-05,11.0,False,False,False,False,False,True,True
2901,000000000001,8e-05,0.0,False,False,False,False,False,True,True
2902,010100000111,8e-05,10.0,False,False,True,False,True,True,True
2903,010110010100,8e-05,24.0,False,True,True,False,False,True,True
2904,111000110001,8e-05,34.0,False,True,True,False,True,True,True
2905,011000001001,8e-05,14.0,False,False,True,True,False,True,True
2906,001111000011,8e-05,19.0,True,True,True,True,True,True,True
2907,010010001101,8e-05,13.0,False,True,True,False,False,True,True
2908,110000111001,8e-05,27.0,True,True,True,True,True,True,True
2909,000100000111,8e-05,3.0,False,False,False,False,True,True,True
2910,110100011000,8e-05,22.0,False,True,True,False,False,True,True
2911,000110100010,8e-05,17.0,False,True,False,True,True,True,True
2912,101010111011,8e-05,33.0,False,False,False,False,True,True,True
2913,111010110100,8e-05,40.0,False,False,True,False,True,True,True
2914,000000010111,8e-05,8.0,False,False,False,False,True,True,True
2915,110111001111,7e-05,23.0,False,False,False,False,True,True,True
2916,110000000001,7e-05,11.0,False,True,True,False,False,True,True
2917,011000111000,7e-05,30.0,False,False,True,False,True,True,True
2918,101100010011,7e-05,22.0,False,True,False,True,False,True,True
2919,101011010100,7e-05,28.0,False,False,True,True,True,True,True
2920,111101011100,7e-05,32.0,False,True,False,True,False,False,True
2921,111110001101,7e-05,27.0,False,False,True,True,True,False,True
2922,001111011110,7e-05,27.0,False,True,True,True,False,True,True
2923,001011111001,7e-05,32.0,False,True,True,False,True,True,False
2924,101001111101,7e-05,30.0,False,True,True,False,True,True,True
2925,110000101000,7e-05,19.0,False,True,True,True,False,True,True
2926,011110010011,7e-05,31.0,False,True,True,True,False,True,True
2927,000100110000,7e-05,19.0,False,False,False,True,False,True,True
2928,110000101111,7e-05,19.0,False,True,True,True,False,True,True
2929,101111101100,7e-05,31.0,False,False,True,False,True,True,True
2930,001100001011,7e-05,10.0,False,False,False,True,True,True,True
2931,111001111000,7e-05,37.0,False,True,False,False,True,True,True
2932,111111001010,7e-05,30.0,False,False,False,True,True,False,True
2933,001111100010,7e-05,27.0,False,True,True,False,True,True,True
2934,001110101110,7e-05,24.0,False,True,False,False,True,True,True
2935,111001101100,7e-05,29.0,False,True,False,False,False,True,True
2936,010001111101,7e-05,26.0,False,False,False,True,True,True,True
2937,110101000101,7e-05,17.0,False,True,False,False,True,True,True
2938,111100110111,7e-05,37.0,False,True,True,False,False,False,True
2939,111011111001,7e-05,43.0,False,False,False,False,True,True,False
2940,110101000100,7e-05,17.0,False,True,False,False,True,True,True
2941,000011001101,7e-05,9.0,False,True,True,False,False,True,True
2942,010100011101,7e-05,18.0,False,False,True,False,False,True,True
2943,001011101011,7e-05,24.0,False,True,True,False,False,True,True
2944,110000011010,7e-05,19.0,False,True,True,False,True,True,True
2945,011010101011,7e-05,28.0,False,True,True,False,False,True,True
2946,011010111101,7e-05,36.0,False,True,True,False,True,True,True
2947,011110011011,7e-05,31.0,False,True,True,True,False,True,True
2948,001101111000,7e-05,29.0,False,False,True,False,False,True,True
2949,010000000100,7e-05,7.0,False,False,True,False,False,True,True
2950,010011011101,7e-05,24.0,False,True,False,False,True,True,True
2951,111011110010,7e-05,43.0,False,False,False,False,True,True,False
2952,101000010010,7e-05,19.0,False,True,False,True,True,True,True
2953,001001110000,7e-05,26.0,False,False,True,False,True,True,True
2954,010100100001,7e-05,18.0,False,False,True,True,True,True,True
2955,110000000100,7e-05,11.0,False,True,True,False,False,True,True
2956,111000111000,7e-05,34.0,False,True,True,False,True,True,True
2957,100101001100,7e-05,10.0,False,True,True,False,True,True,True
2958,101101001001,7e-05,17.0,True,True,True,True,True,True,True
2959,101000111111,7e-05,27.0,False,True,False,False,True,True,True
2960,110101101001,7e-05,25.0,False,True,False,True,True,True,True
2961,001111001100,7e-05,19.0,True,True,True,True,True,True,True
2962,010100111000,7e-05,26.0,False,False,True,True,False,True,True
2963,111000111010,7e-05,34.0,False,True,True,False,True,True,True
2964,101011000010,7e-05,20.0,False,False,True,True,False,True,True
2965,100001111100,7e-05,23.0,True,True,True,True,True,True,True
2966,000101101001,7e-05,14.0,False,False,True,True,True,True,True
2967,010010110000,7e-05,29.0,True,True,True,True,True,True,True
2968,110010000001,7e-05,17.0,False,False,True,False,False,True,True
2969,111111011101,7e-05,38.0,False,False,False,True,False,False,True
2970,100111111110,7e-05,32.0,False,False,True,True,False,True,False
2971,000011010100,7e-05,17.0,False,True,True,False,True,True,True
2972,100100100011,7e-05,15.0,False,True,False,True,True,True,True
2973,100001011101,7e-05,15.0,False,True,True,False,True,True,True
2974,101101100001,7e-05,25.0,False,True,True,False,True,True,True
2975,001101001111,7e-05,13.0,False,False,True,True,True,True,True
2976,011000010001,7e-05,22.0,False,False,True,True,True,True,True
2977,011010111010,7e-05,36.0,False,True,True,False,True,True,True
2978,001001010111,7e-05,18.0,False,False,True,True,True,True,True
2979,101110100010,7e-05,28.0,False,False,False,False,True,True,True
2980,011001101000,7e-05,25.0,False,False,False,False,False,True,True
2981,111000011001,7e-05,26.0,True,True,True,True,True,True,True
2982,001001011011,7e-05,18.0,False,False,True,True,True,True,True
2983,110001010011,7e-05,22.0,False,True,False,False,True,True,True
2984,011001101010,7e-05,25.0,False,False,False,False,False,True,True
2985,101001000101,7e-05,14.0,False,True,True,True,False,True,True
2986,001110111101,7e-05,32.0,False,True,False,False,False,True,True
2987,010011100110,7e-05,24.0,False,True,False,True,False,True,True
2988,111000110010,7e-05,34.0,False,True,True,False,True,True,True
2989,110001111111,7e-05,30.0,False,True,False,True,True,True,True
2990,110101111011,7e-05,33.0,False,True,False,True,False,True,True
2991,101010110011,7e-05,33.0,False,False,False,False,True,True,True
2992,111010000010,7e-05,24.0,False,False,True,True,False,True,True
2993,111011111111,7e-05,43.0,False,False,False,False,True,True,False
2994,011100001010,7e-05,17.0,False,False,True,True,True,True,True
2995,000001100000,7e-05,11.0,False,False,True,True,False,True,True
2996,010000110000,7e-05,23.0,False,False,True,True,True,True,True
2997,001010100111,7e-05,21.0,False,True,False,False,False,True,True
2998,010101101100,7e-05,21.0,False,False,False,True,True,True,True
2999,000010100110,7e-05,14.0,False,True,False,True,False,True,True
3000,101011100100,7e-05,28.0,False,False,True,False,False,True,True
3001,000101010110,7e-05,14.0,False,False,True,False,False,True,True
3002,110100001000,7e-05,14.0,False,True,True,False,True,True,True
3003,000111000110,7e-05,12.0,False,True,True,False,True,True,True
3004,011100101101,7e-05,25.0,False,False,True,False,True,True,True
3005,011001111010,7e-05,33.0,False,False,False,False,True,True,True
3006,001000101101,7e-05,15.0,False,False,False,False,False,True,True
3007,001000011000,7e-05,15.0,False,False,False,True,True,True,True
3008,001001010101,7e-05,18.0,False,False,True,True,True,True,True
3009,111101001110,7e-05,24.0,False,True,False,True,True,False,True
3010,010011001111,7e-05,16.0,False,True,False,False,False,True,True
3011,101000101010,7e-05,19.0,False,True,False,False,False,True,True
3012,111000000101,7e-05,18.0,False,True,True,True,False,True,True
3013,011000001110,7e-05,14.0,False,False,True,True,False,True,True
3014,111111011011,7e-05,38.0,False,False,False,True,False,False,True
3015,000001110100,7e-05,19.0,False,False,True,True,True,True,True
3016,101101001110,7e-05,17.0,True,True,True,True,True,True,True
3017,100010000101,7e-05,10.0,False,False,False,False,False,True,True
3018,001001010011,7e-05,18.0,False,False,True,True,True,True,True
3019,100010110100,7e-05,26.0,False,False,False,True,True,True,True
3020,111111101101,7e-05,38.0,False,False,False,False,True,False,True
3021,110110100110,7e-05,28.0,False,False,True,True,True,True,True
3022,001001001110,7e-05,10.0,False,False,True,True,False,True,True
3023,100010111010,7e-05,26.0,False,False,False,True,True,True,True
3024,110011101100,7e-05,28.0,False,False,False,True,False,True,True
3025,100010011010,7e-05,18.0,False,False,False,False,True,True,True
3026,010100101010,7e-05,18.0,False,False,True,True,True,True,True
3027,101101001111,7e-05,17.0,True,True,True,True,True,True,True
3028,100011111101,7e-05,29.0,False,False,True,True,True,True,False
3029,000000001001,7e-05,0.0,False,False,False,False,False,True,True
3030,000111000011,7e-05,12.0,False,True,True,False,True,True,True
3031,010010001100,7e-05,13.0,False,True,True,False,False,True,True
3032,011000000010,7e-05,14.0,False,False,True,True,False,True,True
3033,000001111101,7e-05,19.0,False,False,True,True,True,True,True
3034,000010000110,7e-05,6.0,False,True,False,False,False,True,True
3035,111010001000,7e-05,24.0,False,False,True,True,False,True,True
3036,110110001100,7e-05,20.0,False,False,True,False,True,True,True
3037,111011101101,7e-05,35.0,False,False,False,False,False,True,True
3038,000101000110,6e-05,6.0,False,False,True,False,True,True,True
3039,011100110100,6e-05,33.0,False,False,True,False,False,True,True
3040,000101100111,6e-05,14.0,False,False,True,True,True,True,True
3041,001110111011,6e-05,32.0,False,True,False,False,False,True,True
3042,101001000100,6e-05,14.0,False,True,True,True,False,True,True
3043,011000100101,6e-05,22.0,False,False,True,False,False,True,True
3044,110100100011,6e-05,22.0,True,True,True,True,True,True,True
3045,101001000111,6e-05,14.0,False,True,True,True,False,True,True
3046,000011100000,6e-05,17.0,False,True,True,True,False,True,True
3047,000110011011,6e-05,17.0,False,True,False,False,False,True,True
3048,001000110001,6e-05,23.0,False,False,False,False,True,True,True
3049,110100000011,6e-05,14.0,False,True,True,False,True,True,True
3050,101111110101,6e-05,39.0,False,False,True,False,False,True,False
3051,010001001000,6e-05,10.0,False,False,False,False,False,True,True
3052,110001000110,6e-05,14.0,False,True,False,False,False,True,True
3053,010110111011,6e-05,32.0,False,True,True,True,False,True,True
3054,101110010011,6e-05,28.0,False,False,False,True,False,True,True
3055,010000001111,6e-05,7.0,False,False,True,False,False,True,True
3056,000101001001,6e-05,6.0,False,False,True,False,True,True,True
3057,111100000010,6e-05,21.0,False,True,True,True,True,False,True
3058,110011010101,6e-05,28.0,False,False,False,False,True,True,True
3059,110011110101,6e-05,36.0,False,False,False,True,True,True,False
3060,110010001111,6e-05,17.0,False,False,True,False,False,True,True
3061,001011000001,6e-05,16.0,False,True,True,True,False,True,True
3062,001111001010,6e-05,19.0,True,True,True,True,True,True,True
3063,001110110010,6e-05,32.0,False,True,False,False,False,True,True
3064,010011010110,6e-05,24.0,False,True,False,False,True,True,True
3065,001010110111,6e-05,29.0,False,True,False,False,True,True,True
3066,100010100001,6e-05,18.0,False,False,False,True,False,True,True
3067,011011111000,6e-05,39.0,False,True,False,False,True,True,False
3068,001101000110,6e-05,13.0,False,False,True,True,True,True,True
3069,010111001100,6e-05,19.0,False,True,False,False,True,True,True
3070,000010001111,6e-05,6.0,False,True,False,False,False,True,True
3071,101001011011,6e-05,22.0,True,True,True,True,True,True,True
3072,011011010010,6e-05,31.0,False,True,False,True,True,True,True
3073,110100110000,6e-05,30.0,False,True,True,True,False,True,True
3074,001110011100,6e-05,24.0,False,True,False,True,False,True,True
3075,000010000101,6e-05,6.0,False,True,False,False,False,True,True
3076,001010101100,6e-05,21.0,False,True,False,False,False,True,True
3077,011000000111,6e-05,14.0,False,False,True,True,False,True,True
3078,010000101011,6e-05,15.0,False,False,True,True,False,True,True
3079,101111101110,6e-05,31.0,False,False,True,False,True,True,True
3080,000010111001,6e-05,22.0,False,True,False,True,True,True,True
3081,010111111100,6e-05,35.0,False,True,False,True,False,True,False
3082,000111111010,6e-05,28.0,False,True,True,True,False,True,False
3083,110111111100,6e-05,39.0,False,False,False,True,False,True,False
3084,110001001001,6e-05,14.0,False,True,False,False,False,True,True
3085,111110110111,6e-05,43.0,False,False,True,False,False,False,True
3086,111000110000,6e-05,34.0,False,True,True,False,True,True,True
3087,000110001010,6e-05,9.0,False,True,False,False,True,True,True
3088,000001111000,6e-05,19.0,False,False,True,True,True,True,True
3089,111010001010,6e-05,24.0,False,False,True,True,False,True,True
3090,101110001010,6e-05,20.0,False,False,False,True,True,True,True
3091,001011010100,6e-05,24.0,True,True,True,True,True,True,True
3092,011010101101,6e-05,28.0,False,True,True,False,False,True,True
3093,110111111010,6e-05,39.0,False,False,False,True,False,True,False
3094,001000000111,6e-05,7.0,False,False,False,True,False,True,True
3095,001010111000,6e-05,29.0,False,True,False,False,True,True,True
3096,110111110110,6e-05,39.0,False,False,False,True,False,True,False
3097,010100001100,6e-05,10.0,False,False,True,False,True,True,True
3098,010000100101,6e-05,15.0,False,False,True,True,False,True,True
3099,111001111110,6e-05,37.0,False,True,False,False,True,True,True
3100,011001110101,6e-05,33.0,False,False,False,False,True,True,True
3101,011101011110,6e-05,28.0,False,False,False,True,False,True,True
3102,001010011010,6e-05,21.0,False,True,False,True,True,True,True
3103,001010110100,6e-05,29.0,False,True,False,False,True,True,True
3104,010000011000,6e-05,15.0,False,False,True,False,True,True,True
3105,111000001110,6e-05,18.0,False,True,True,True,False,True,True
3106,001110110111,6e-05,32.0,False,True,False,False,False,True,True
3107,110110111010,6e-05,36.0,False,False,True,True,False,True,True
3108,000010101110,6e-05,14.0,False,True,False,True,False,True,True
3109,011101100010,6e-05,28.0,False,False,False,False,True,True,True
3110,001110010110,6e-05,24.0,False,True,False,True,False,True,True
3111,100000000101,6e-05,4.0,False,True,False,False,False,True,True
3112,111100110000,6e-05,37.0,False,True,True,False,False,False,True
3113,000100101010,6e-05,11.0,False,False,False,True,True,True,True
3114,101010101100,6e-05,25.0,False,False,False,False,False,True,True
3115,110111101111,6e-05,31.0,False,False,False,True,True,True,True
3116,010100001010,6e-05,10.0,False,False,True,False,True,True,True
3117,110000100100,6e-05,19.0,False,True,True,True,False,True,True
3118,000110011111,6e-05,17.0,False,True,False,False,False,True,True
3119,011101111000,6e-05,36.0,False,False,False,False,False,True,True
3120,010111110110,6e-05,35.0,False,True,False,True,False,True,False
3121,111010100111,6e-05,32.0,False,False,True,False,False,True,True
3122,011101111001,6e-05,36.0,False,False,False,False,False,True,True
3123,100010011100,6e-05,18.0,False,False,False,False,True,True,True
3124,000010011111,6e-05,14.0,False,True,False,False,True,True,True
3125,101101000101,6e-05,17.0,True,True,True,True,True,True,True
3126,011010001111,6e-05,20.0,False,True,True,True,False,True,True
3127,101111101101,6e-05,31.0,False,False,True,False,True,True,True
3128,000000001011,6e-05,0.0,False,False,False,False,False,True,True
3129,010001001001,6e-05,10.0,False,False,False,False,False,True,True
3130,100000100010,6e-05,12.0,False,True,False,True,False,True,True
3131,010001000101,6e-05,10.0,False,False,False,False,False,True,True
3132,000011101100,6e-05,17.0,False,True,True,True,False,True,True
3133,110111101000,6e-05,31.0,False,False,False,True,True,True,True
3134,001010101110,6e-05,21.0,False,True,False,False,False,True,True
3135,110001010001,6e-05,22.0,False,True,False,False,True,True,True
3136,010111010111,6e-05,27.0,False,True,False,False,False,True,True
3137,010010110100,6e-05,29.0,True,True,True,True,True,True,True
3138,001011100110,6e-05,24.0,False,True,True,False,False,True,True
3139,101011101000,6e-05,28.0,False,False,True,False,False,True,True
3140,111011001001,6e-05,27.0,False,False,False,True,False,True,True
3141,110000110110,6e-05,27.0,True,True,True,True,True,True,True
3142,001011111000,6e-05,32.0,False,True,True,False,True,True,False
3143,001001110001,6e-05,26.0,False,False,True,False,True,True,True
3144,101110110001,6e-05,36.0,False,False,False,False,False,True,True
3145,010010001110,6e-05,13.0,False,True,True,False,False,True,True
3146,010101111110,6e-05,29.0,False,False,False,True,False,True,True
3147,110000100110,6e-05,19.0,False,True,True,True,False,True,True
3148,010101110011,6e-05,29.0,False,False,False,True,False,True,True
3149,110111111111,6e-05,39.0,False,False,False,True,False,True,False
3150,110111100111,6e-05,31.0,False,False,False,True,True,True,True
3151,111100111011,6e-05,37.0,False,True,True,False,False,False,True
3152,111101010110,6e-05,32.0,False,True,False,True,False,False,True
3153,000000101111,6e-05,8.0,False,False,False,True,False,True,True
3154,111110000000,6e-05,27.0,False,False,True,True,True,False,True
3155,111110000001,6e-05,27.0,False,False,True,True,True,False,True
3156,001001100100,6e-05,18.0,False,False,True,False,False,True,True
3157,100001110001,6e-05,23.0,True,True,True,True,True,True,True
3158,101111100001,6e-05,31.0,False,False,True,False,True,True,True
3159,100100011001,6e-05,15.0,False,True,False,False,False,True,True
3160,100101011101,6e-05,18.0,False,True,True,False,False,True,True
3161,110110111111,6e-05,36.0,False,False,True,True,False,True,True
3162,101001100011,6e-05,22.0,False,True,True,False,False,True,True
3163,001000110010,6e-05,23.0,False,False,False,False,True,True,True
3164,011011000101,6e-05,23.0,False,True,False,True,False,True,True
3165,100010001001,6e-05,10.0,False,False,False,False,False,True,True
3166,001010000011,6e-05,13.0,False,True,False,True,False,True,True
3167,111111010101,6e-05,38.0,False,False,False,True,False,False,True
3168,100011100000,6e-05,21.0,False,False,True,True,False,True,True
3169,001010011001,6e-05,21.0,False,True,False,True,True,True,True
3170,100111011010,6e-05,24.0,False,False,True,False,False,True,True
3171,010110001010,6e-05,16.0,False,True,True,False,True,True,True
3172,110001101110,5e-05,22.0,False,True,False,True,False,True,True
3173,000100110110,5e-05,19.0,False,False,False,True,False,True,True
3174,110101110101,5e-05,33.0,False,True,False,True,False,True,True
3175,011111000101,5e-05,26.0,False,True,False,True,True,True,True
3176,111001010111,5e-05,29.0,False,True,False,True,True,True,True
3177,101111110110,5e-05,39.0,False,False,True,False,False,True,False
3178,010001111100,5e-05,26.0,False,False,False,True,True,True,True
3179,001101111011,5e-05,29.0,False,False,True,False,False,True,True
3180,000000110110,5e-05,16.0,False,False,False,True,True,True,True
3181,001011010001,5e-05,24.0,True,True,True,True,True,True,True
3182,100101101100,5e-05,18.0,True,True,True,True,True,True,True
3183,010100110101,5e-05,26.0,False,False,True,True,False,True,True
3184,111011110110,5e-05,43.0,False,False,False,False,True,True,False
3185,111011000101,5e-05,27.0,False,False,False,True,False,True,True
3186,100001101001,5e-05,15.0,False,True,True,True,False,True,True
3187,110001001010,5e-05,14.0,False,True,False,False,False,True,True
3188,010111001010,5e-05,19.0,False,True,False,False,True,True,True
3189,010101101101,5e-05,21.0,False,False,False,True,True,True,True
3190,101010000001,5e-05,17.0,False,False,False,True,False,True,True
3191,110100011010,5e-05,22.0,False,True,True,False,False,True,True
3192,101011011001,5e-05,28.0,False,False,True,True,True,True,True
3193,101100011100,5e-05,22.0,False,True,False,True,False,True,True
3194,100010110110,5e-05,26.0,False,False,False,True,True,True,True
3195,110101110111,5e-05,33.0,False,True,False,True,False,True,True
3196,110110101010,5e-05,28.0,False,False,True,True,True,True,True
3197,101010010011,5e-05,25.0,False,False,False,True,True,True,True
3198,010011100101,5e-05,24.0,False,True,False,True,False,True,True
3199,111011100111,5e-05,35.0,False,False,False,False,False,True,True
3200,100111001100,5e-05,16.0,False,False,True,False,True,True,True
3201,100111000110,5e-05,16.0,False,False,True,False,True,True,True
3202,101111001001,5e-05,23.0,False,False,True,True,True,True,True
3203,001000101010,5e-05,15.0,False,False,False,False,False,True,True
3204,110110111000,5e-05,36.0,False,False,True,True,False,True,True
3205,110001110100,5e-05,30.0,False,True,False,True,True,True,True
3206,010011101110,5e-05,24.0,False,True,False,True,False,True,True
3207,111011110111,5e-05,43.0,False,False,False,False,True,True,False
3208,010101010000,5e-05,21.0,False,False,False,False,False,True,True
3209,001001011100,5e-05,18.0,False,False,True,True,True,True,True
3210,100011111000,5e-05,29.0,False,False,True,True,True,True,False
3211,100011000101,5e-05,13.0,False,False,True,False,False,True,True
3212,000111000111,5e-05,12.0,False,True,True,False,True,True,True
3213,100011011011,5e-05,21.0,False,False,True,False,True,True,True
3214,000100011100,5e-05,11.0,False,False,False,False,False,True,True
3215,101000000001,5e-05,11.0,False,True,False,True,False,True,True
3216,111011101110,5e-05,35.0,False,False,False,False,False,True,True
3217,011000100110,5e-05,22.0,False,False,True,False,False,True,True
3218,100000101101,5e-05,12.0,False,True,False,True,False,True,True
3219,111100001101,5e-05,21.0,False,True,True,True,True,False,True
3220,101001010010,5e-05,22.0,True,True,True,True,True,True,True
3221,100010001100,5e-05,10.0,False,False,False,False,False,True,True
3222,000111100100,5e-05,20.0,True,True,True,True,True,True,True
3223,101001101001,5e-05,22.0,False,True,True,False,False,True,True
3224,011110011000,5e-05,31.0,False,True,True,True,False,True,True
3225,101010000011,5e-05,17.0,False,False,False,True,False,True,True
3226,010110110100,5e-05,32.0,False,True,True,True,False,True,True
3227,110101111010,5e-05,33.0,False,True,False,True,False,True,True
3228,101011110001,5e-05,36.0,False,False,True,False,True,True,False
3229,011011010001,5e-05,31.0,False,True,False,True,True,True,True
3230,010011001010,5e-05,16.0,False,True,False,False,False,True,True
3231,001100000011,5e-05,10.0,False,False,False,True,True,True,True
3232,110110011001,5e-05,28.0,False,False,True,False,False,True,True
3233,001111101010,5e-05,27.0,False,True,True,False,True,True,True
3234,101100000010,5e-05,14.0,False,True,False,True,True,True,True
3235,000110000010,5e-05,9.0,False,True,False,False,True,True,True
3236,000001000111,5e-05,3.0,False,False,True,False,False,True,True
3237,010011010000,5e-05,24.0,False,True,False,False,True,True,True
3238,000100000100,5e-05,3.0,False,False,False,False,True,True,True
3239,000110000101,5e-05,9.0,False,True,False,False,True,True,True
3240,111001100111,5e-05,29.0,False,True,False,False,False,True,True
3241,000101110101,5e-05,22.0,False,False,True,True,False,True,True
3242,001011010000,5e-05,24.0,True,True,True,True,True,True,True
3243,110000100001,5e-05,19.0,False,True,True,True,False,True,True
3244,000000010010,5e-05,8.0,False,False,False,False,True,True,True
3245,100011001001,5e-05,13.0,False,False,True,False,False,True,True
3246,001010111011,5e-05,29.0,False,True,False,False,True,True,True
3247,101001100101,5e-05,22.0,False,True,True,False,False,True,True
3248,101100001001,5e-05,14.0,False,True,False,True,True,True,True
3249,110100010001,5e-05,22.0,False,True,True,False,False,True,True
3250,011000111111,5e-05,30.0,False,False,True,False,True,True,True
3251,100000100000,5e-05,12.0,False,True,False,True,False,True,True
3252,010110010111,5e-05,24.0,False,True,True,False,False,True,True
3253,110011110001,5e-05,36.0,False,False,False,True,True,True,False
3254,101011001011,5e-05,20.0,False,False,True,True,False,True,True
3255,010011001100,5e-05,16.0,False,True,False,False,False,True,True
3256,010000101010,5e-05,15.0,False,False,True,True,False,True,True
3257,001011101111,5e-05,24.0,False,True,True,False,False,True,True
3258,011111010000,5e-05,34.0,False,True,False,True,False,True,True
3259,001011110011,5e-05,32.0,False,True,True,False,True,True,False
3260,000001001101,5e-05,3.0,False,False,True,False,False,True,True
3261,100101001101,5e-05,10.0,False,True,True,False,True,True,True
3262,000000111001,5e-05,16.0,False,False,False,True,True,True,True
3263,000000011011,5e-05,8.0,False,False,False,False,True,True,True
3264,001110101100,5e-05,24.0,False,True,False,False,True,True,True
3265,100101011100,5e-05,18.0,False,True,True,False,False,True,True
3266,100011000001,5e-05,13.0,False,False,True,False,False,True,True
3267,100010000011,5e-05,10.0,False,False,False,False,False,True,True
3268,010011001001,5e-05,16.0,False,True,False,False,False,True,True
3269,000101000011,5e-05,6.0,False,False,True,False,True,True,True
3270,110000001100,5e-05,11.0,False,True,True,False,False,True,True
3271,101001110111,5e-05,30.0,False,True,True,False,True,True,True
3272,110100101011,5e-05,22.0,True,True,True,True,True,True,True
3273,001100101100,5e-05,18.0,False,False,False,False,True,True,True
3274,001011001101,5e-05,16.0,False,True,True,True,False,True,True
3275,101001101111,5e-05,22.0,False,True,True,False,False,True,True
3276,111010001110,5e-05,24.0,False,False,True,True,False,True,True
3277,000000111010,5e-05,16.0,False,False,False,True,True,True,True
3278,001000011111,5e-05,15.0,False,False,False,True,True,True,True
3279,110100000101,5e-05,14.0,False,True,True,False,True,True,True
3280,111101100110,5e-05,32.0,False,True,False,False,True,False,True
3281,101000000010,5e-05,11.0,False,True,False,True,False,True,True
3282,011011000001,5e-05,23.0,False,True,False,True,False,True,True
3283,010101111000,5e-05,29.0,False,False,False,True,False,True,True
3284,000101100101,5e-05,14.0,False,False,True,True,True,True,True
3285,001110111000,5e-05,32.0,False,True,False,False,False,True,True
3286,111100010101,5e-05,29.0,False,True,True,True,False,False,True
3287,101010110100,5e-05,33.0,False,False,False,False,True,True,True
3288,010110100011,5e-05,24.0,True,True,True,True,True,True,True
3289,100001011100,5e-05,15.0,False,True,True,False,True,True,True
3290,100000101001,5e-05,12.0,False,True,False,True,False,True,True
3291,010001100010,5e-05,18.0,False,False,False,True,False,True,True
3292,110100000001,5e-05,14.0,False,True,True,False,True,True,True
3293,111010111011,5e-05,40.0,False,False,True,False,True,True,True
3294,101011101110,5e-05,28.0,False,False,True,False,False,True,True
3295,101010011000,5e-05,25.0,False,False,False,True,True,True,True
3296,111101011001,5e-05,32.0,False,True,False,True,False,False,True
3297,010100110110,5e-05,26.0,False,False,True,True,False,True,True
3298,011100111100,5e-05,33.0,False,False,True,False,False,True,True
3299,111000010101,5e-05,26.0,True,True,True,True,True,True,True
3300,111111110100,5e-05,46.0,False,False,False,False,False,False,False
3301,111010000110,4e-05,24.0,False,False,True,True,False,True,True
3302,001100010001,4e-05,18.0,False,False,False,True,False,True,True
3303,101000100001,4e-05,19.0,False,True,False,False,False,True,True
